Source_ID,County,Food_Shelf_Name,City,Address,Phone,Website,Service_Type,Latitude,Longitude,Source_URL,Retrieved_On,County_Method,Status
10032,Kandiyohi,Kandiyohi County Food Shelf,Willmar,"624 Pacific Ave SW, Willmar, MN 56201",320-235-2641,http://kandiyohicountyfoodshelf.com/,Food Shelf,45.122192,-95.051622,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=13,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
13463,Kandiyohi,The Link Food Pantry,New London,"20 Central Avenue East, New London, MN 56273, USA",320-354-5465,https://www.youarethelink.org/,Food Shelf,45.3011988,-94.9432129,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=25,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
18550,Kittson,HannahRays Food Pantry,Lake Bronson,"106 Main St, Lake Bronson, MN 56734, USA",253-227-8376,,Food Shelf,48.7354172,-96.6634488,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=10,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
13002,Kittson,The Cornerstone Food Pantry,Hallock,"321 South Birch Avenue, Hallock, MN 56728, USA",(218) 843-3665,https://www.facebook.com/cornerstonefoodpantry/,Food Shelf,48.7729949,-96.9439425,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=25,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9956,Koochiching,KCFA Food Shelf,International Falls,"Boarderland Alano Club, 410 5th Ave, International Falls, MN 56649, USA",218-283-8020,https://kcfoodaccess.org/,Food Shelf,48.6012836,-93.4070416,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=13,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10106,Koochiching,Northome Community Food Shelf,Northome,"12059 Main Street, Northome, MN 56661",218-553-1594,https://www.facebook.com/pg/NorthomeFoodshelf/about/?ref=page_internal,Food Shelf,47.8767548,-94.1147372,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=17,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
21170,Koochiching,Rainy River Community College School Pantry-Falls Hunger Coalition,International Falls,"1801 U.S. 71, International Falls, MN, USA",218-283-8020,,Food Shelf,48.5913564,-93.4343358,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=20,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10166,Koochiching,Salvation Army International Falls,International Falls,"1301 3rd Ave W, International Falls, MN 56649",218-283-3394,https://centralusa.salvationarmy.org/northern/InternationalFalls/programs-and-services/,Food Shelf,48.592848,-93.394554,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=21,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20839,Koochiching,Second Harvest Northland: Big Falls Mobile Pantry,Big Falls,"410 2nd St SW, Big Falls, MN, USA",218-326-4420,https://secondharvestnorthland.org/,Food Shelf,48.1914144,-93.806415,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=22,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20270,Koochiching,Second Harvest Northland: Birchdale Mobile,Birchdale,"10370 M-11 Birchdale, MN 56629",(218) 326-4420,https://secondharvestnorthland.org/,Food Shelf,48.6265173,-94.0973923,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=22,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20900,Koochiching,Second Harvest Northland: Koochiching County,Birchdale,"10370 MN-11, Birchdale, MN, USA",,https://northernlakesfoodbank.org/find-food/mobile-food-pantry-program/,Food Shelf,48.6265173,-94.0973923,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=23,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10043,Lac qui Parle,Lac Qui Parle Food Shelf,Madison,"308 6th Ave South, Madison, MN 56256",(320) 598-7803,,Food Shelf,45.012502,-96.191662,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=13,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9949,Lake,Elijah’s Pantry,Two Harbors,"501 7th Ave, Two Harbors, MN 55616",218-834-4545,https://www.facebook.com/ElijahsPantry/,Food Shelf,47.025647,-91.669198,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=6,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10190,Lake,Silver Bay Area Food Shelf,Silver Bay,"99 Edison Boulevard, Silver Bay, MN 55614",218-226-4443,https://www.aeoa.org/food-shelves,Food Shelf,47.290338,-91.285961,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=23,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10223,Lake,Two Harbors Area Food Shelf,Two Harbors,"2124 10th St, Two Harbors, MN 55616",218-391-8191,https://thfoodshelf.org/,Food Shelf,47.041246,-91.6773634,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=26,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10047,Lake of the Woods,Lake of the Woods Food Shelf,Baudette,"106 2nd Street NE (at the Lighthouse Building), Baudette, MN 56623",218-324-3397,https://www.facebook.com/LOWFoodShelf/,Food Shelf,48.711494,-94.600171,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=14,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9924,Le Sueur,Cleveland Area Food Shelf,Cleveland,"(Township Hall Basement) 205 4th Street, Cleveland, MN 56017",507-931-5989,,Food Shelf,44.3248214,-93.8373775,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=4,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20807,Le Sueur,Henderson Area Food Share,Henderson,"210 Main St, Henderson, MN 56044, USA",,https://www.facebook.com/groups/2285677604799942/,Food Shelf,44.5290076,-93.9035645,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=11,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10050,Le Sueur,Le Center Food Shelf,Le Center,"15 S Park Ave, Le Center, MN 56057",507-357-4076,,Food Shelf,44.389344,-93.731527,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=14,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10052,Le Sueur,Le Sueur Food Shelf,Le Sueur,"427 South 5th Street, Le Sueur, MN 56058",507-665-2615,https://www.facebook.com/feedingLeSueur/,Food Shelf,44.456097,-93.909097,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=14,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10079,Le Sueur,The Salvation Army – Montgomery Food Shelf,Montgomery,"151 Elm Avenue Southeast, Montgomery, MN 56069, USA",507-291-2905,https://www.facebook.com/MontgomeryFoodShelf/,Food Shelf,44.4369399,-93.5802825,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=25,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
13644,Le Sueur,The Village in Waterville,Waterville,"205 N 1st St, Waterville, MN 56096, USA",507-200-8220,https://www.facebook.com/thevillageinwaterville/,Food Shelf,44.2204757,-93.5699605,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=26,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10236,Le Sueur,WE Share Food Shelf,Elysian,"132 East Main Street, Elysian, MN 56028, USA",507-317-0532,https://www.facebook.com/WEShareFoodShelf/,Food Shelf,44.1989529,-93.6737994,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=28,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10025,Lincoln,Ivanhoe Area Food Shelf,Ivanhoe,"401 N Harold Street, Ivanhoe, MN 56142",507-694-1665,,Food Shelf,44.463259,-96.2458528,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=13,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10045,Lincoln,Lake Benton Food Shelf,Lake Benton,"155 South Whitman, Lake Benton, MN 56149",507-368-9302,,Food Shelf,44.261587,-96.278454,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=13,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10224,Lincoln,Tyler Area Food Shelf,Tyler,"148 Bradley St, Tyler, MN 56178, USA",507-247-3955,https://www.facebook.com/TylerAreaFoodShelf/,Food Shelf,44.2775205,-96.136094,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=27,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10040,Lyon,Marshall Kitchen Table Food Shelf,Marshall,"1400 South Saratoga Street, Marshall, MN 56258",507-537-1416 ext 2139,https://www.unitedcapmn.org/programs/community-family-services/food-shelves/,Food Shelf,44.446125,-95.787581,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=15,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
21266,Lyon,Mustang Market,Marshall,"1501 State St, Marshall, MN 56258, USA",507-537-7252,http://www.smsu.edu/campuslife/mustangmarket/index,Food Shelf,44.428235,-95.776089,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=16,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10041,Lyon,Tracy Kitchen Table Food Shelf,Tracy,"231 2nd Street, Tracy, MN 56175",507-537-1416,https://www.unitedcapmn.org/programs/community-family-services/food-shelves/,Food Shelf,44.232913,-95.6175863,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=26,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
13133,Mahnomen,Helping Hands Emergency Services Food Shelf,Mahnomen,"119 S Main St, Mahnomen, MN 56557, USA",218-935-2822,https://www.helpinghandsfoodshelf.org/,Food Shelf,47.3145231,-95.968882,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=11,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9872,Marshall,Argyle Area Food Shelf,Argyle,"501 3rd Street, Argyle, MN 56713, USA",218-686-1535 or 218-201-0704,https://www.northcountryfoodbank.org/agency/argyle-area-food-shelf/,Food Shelf,48.3330768,-96.8259039,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=1,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9945,Marshall,East Marshall County Emergency Food Shelf,Middle River,"Hill Ave E, Middle River, MN 56737",218-222-3635,,Food Shelf,48.43438,-96.16285,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=6,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9995,Marshall,Grygla-Gatzke Food Shelf,Grygla,"231 E State St, Grygla, MN 56727, USA",(218) 294-6223,https://www.northcountryfoodbank.org/agency/grygla-gatzke-food-shelf/,Food Shelf,48.3000564,-95.6154881,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=10,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10208,Marshall,Strandquist Food Shelf,Strandquist,"202 Main St, Strandquist, MN 56758, USA",218-597-2689,https://www.northcountryfoodbank.org/agency/strandquist-food-shelf/,Food Shelf,48.4903657,-96.4479816,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=24,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10242,Marshall,Warren Emergency Food Shelf,Warren,"109 S Minnesota Ave  Warren, Mn 56762",218-201-0029,https://www.northcountryfoodbank.org/agency/warren-emergency-food-shelf/,Food Shelf,48.1949562,-96.7740731,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=27,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
13409,Martin,Heaven’s Table Food Shelf- Sherburn,Sherburn,"212 N Prairie St, Sherburn, MN 56171, USA",,https://www.facebook.com/pages/category/Community-Service/Heavens-Table-Food-Shelf-Sherburn-MN-352341471996792/,Food Shelf,43.6548059,-94.7304725,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=11,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10001,Martin,Heaven’s Table Food Shelf-Fairmont,Fairmont,"909 Winnebago Ave, Fairmont, MN 56031",507-238-5424,https://www.facebook.com/pg/heavenstablefoodshelf/posts/?ref=page_internal,Food Shelf,43.66684,-94.450425,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=11,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10161,Martin,The Salvation Army Fairmont,Fairmont,"303 Downtown Plaza, Fairmont, MN, USA",507-238-9797,https://salvationarmynorth.org/northern/southeastern-minnesota-service-extension,Food Shelf,43.6550422,-94.462848,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=26,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10069,McLeod,McLeod Emergency Food Shelf – Glencoe,Glencoe,"719 13th St E, Glencoe, MN, USA",320-864-2088,https://mcleodemergencyfoodshelf.org/,Food Shelf,44.7724231,-94.152776,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=15,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10070,McLeod,McLeod Emergency Food Shelf – Hutchinson,Hutchinson,"498 Highway 7 East, Hutchinson, MN 55350",320-587-4796,https://mcleodemergencyfoodshelf.org/,Food Shelf,44.889988,-94.370656,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=15,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9938,Meeker,Dassel Area Food Shelf,Dassel,"531 Atlantic Ave West, Dassel, MN 55325",(320) 275-0124,http://www.meekercountyfood.org/,Food Shelf,45.0797433,-94.3106827,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=6,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10071,Meeker,Meeker Area Food Shelf-Litchfield,Litchfield,"118 N Sibley Ave, Litchfield, MN 55355",320-693-7661,http://www.meekercountyfood.org/,Food Shelf,45.127021,-94.528076,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=15,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9962,Mille Lacs,Family Pathways Onamia Food Shelf,Onamia,502 E Main St Onamia MN 56359,218-326-4420,https://www.familypathways.org/our-work/food-access/food-shelves/,Food Shelf,46.0708337,-93.6665031,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=7,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10024,Mille Lacs,Isle Area Food Shelf,Isle,"250 2nd Ave S, Isle, MN 56342, USA",320-630-0995,,Food Shelf,46.137390489654,-93.469179777801,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=12,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10077,Mille Lacs,Milaca Area Pantry,Milaca,"120 2nd Ave SW, Milaca, MN 56353, USA",320-982-3773,https://milacapantry.wixsite.com/milacapantry,Food Shelf,45.7546512,-93.6532779,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=15,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
15888,Mille Lacs,Mille Lacs Band of Ojibwe Food Shelf: District 1- Food Distribution Program Building,Onamia,"18562 Minobimaadizi Loop, Onamia, MN 56359",320) 532-7880,,Food Shelf,46.1970835,-93.7903169,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=15,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10129,Mille Lacs,Princeton Food Pantry- 6th Ave,Princeton,"104 6th Ave S, Princeton, MN 55371",763-631-3578,https://sites.google.com/princetonpantrymn.com/princetonpantry/home,Food Shelf,45.569682,-93.581657,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=19,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
18823,Mille Lacs,Princeton Food Pantry- Mall Location,Princeton,"120 N Rum River Dr, Princeton, MN 55371, USA",763-631-3578,https://sites.google.com/princetonpantrymn.com/princetonpantry/home,Food Shelf,45.5705916,-93.5792295,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=19,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20902,Mille Lacs,Second Harvest Northland: Mille Lacs County,Onamia,"16745 Shaw Bosh Kung Dr, Onamia, MN, USA",,https://northernlakesfoodbank.org/find-food/mobile-food-pantry-program/,Food Shelf,46.2042455,-93.7613239,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=23,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10083,Morrison,Morrison County Food Shelf,Little Falls,"912 - 1st Ave SW, Little Falls, MN 56345",320-632-8304,https://www.facebook.com/MCfoodshelf/,Food Shelf,45.975913,-94.382137,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=16,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10084,Morrison,Motley Area Food Shelf,Motley,"697 3rd Ave S, Motley, MN 56466",218-352-6344,,Food Shelf,46.330679,-94.648896,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=16,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10121,Morrison,Pierz Area Food Shelf,Pierz,"224 Main Street, Pierz, MN 56364",(320) 468-7134,https://www.pierzmn.org/?SEC=FBAC93AC-9857-4694-AB31-2EDC8ED19CA6,Food Shelf,45.9816318,-94.1047124,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=19,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
18697,Mower,CLUES Canasta Familiar – Austin,Austin,"1900 8th Ave NW, Austin, MN 55912, USA",612-444-2156,https://clues.org/services/physical-and-emotional-wellness/access-to-healthy-food/,Food Shelf,43.6761499,-92.9961526,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=5,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9990,Mower,Grand Meadow Food Shelf,Grand Meadow,"209 2nd Ave NE, Grand Meadow, MN 55936, USA",507-481-7543,https://www.facebook.com/groups/495477831687028/about,Food Shelf,43.7079123,-92.570526,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=10,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10051,Mower,Le Roy Area Food Shelf,Le Roy,"350 West Main Street suite 3, Le Roy, MN, USA",507-440-3942,https://www.facebook.com/leroyfoodshelf/,Food Shelf,43.5123082,-92.5085765,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=14,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
13529,Mower,Racine United Methodist Food Shelf,Racine,"401 E Main St, Racine, MN 55967, USA",507-378-4801,https://www.umcracinemn.org/food-shelf.html,Food Shelf,43.7762814,-92.4788439,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=20,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10155,Mower,Salvation Army Austin,Austin,"409 1st Ave NE, Austin, MN 55912",507-437-4566,https://centralusa.salvationarmy.org/northern/Austin/home,Food Shelf,43.667457,-92.970887,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=21,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10192,Mower,Southland Faith Food Shelf,Adams,"308 Lewison Street, Adams, MN 55909",507-582-3185,https://littlecedarmarshallchurches.org/ministries/southland-faith-community-food-shelf.html,Food Shelf,43.569698,-92.720909,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=24,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9981,Murray,Fulda Food Shelf,Fulda,"305 S. Lafayette Avenue, Fulda, MN 56131",507-329-2260,https://fuldamn.com/fulda-food-shelf,Food Shelf,43.867575,-95.601898,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=9,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10087,Murray,Murray County Food Shelf,Slayton,"2989 Maple Road, Slayton, MN 56172",507-836-6144,,Food Shelf,43.97972,-95.750002,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=16,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10002,Nicollet,Helping Hand,Lafayette,"971 Pioneer Ave, Lafayette, MN 56054",507-228-8049,,Food Shelf,44.447651,-94.391684,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=11,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20981,Nicollet,St Peter Area Produce Distribution,Saint Peter,"1114 West Traverse Road, Saint Peter, MN, USA",,,Food Shelf,44.3363536,-93.9687387,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=24,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10202,Nicollet,St. Peter Area Food Shelf,St Peter,"201B S 3rd St, St Peter, MN 56082, USA",507-934-9641,http://www.stpeterfoodshelf.com,Food Shelf,44.3251083,-93.9577875,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=24,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10063,Nobles,Manna Food Pantry Inc.,Worthington,"230 Clary Street, Worthington, MN 56187",507-329-1951,https://www.facebook.com/Manna-Food-Pantry-Inc-1433979473534544/,Food Shelf,43.627377,-95.611603,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=14,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20423,Nobles,The Global Market,Worthington,"1039 Oxford St suite 2, Worthington, MN 56187, USA",507-537-1416,https://www.unitedcapmn.org/,Food Shelf,43.6317567,-95.6009502,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=25,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10255,Nobles,Worthington Christian Church Food Shelf,Worthington,"1501 N Douglas Ave, Worthington, MN 56187",(507) 376-3418,https://www.worthingtonchristianchurch.com/ministries/food-shelf,Food Shelf,43.618103,-95.582037,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=28,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
18821,Norman,REACH-Hendrum Food Shelf,Hendrum,"304 Main St E, Hendrum, MN 56550, USA",(218) 861-5700,https://www.ruralenrichment.org/foodpantry.html,Food Shelf,47.2646778,-96.8106496,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=20,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10227,Norman,Valley Food Shelf,Ada,"110 E 3rd Ave, Ada, MN 56510",218-766-3950,https://www.facebook.com/Valley-Food-Shelf-Ada-104135788759675,Food Shelf,47.299064,-96.512747,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=27,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9914,Olmsted,Channel One Food Shelf,Rochester,"131 35th Street SE, Rochester, MN 55904",507-424-1720,https://www.helpingfeedpeople.org/programs/food-shelf,Food Shelf,43.972067,-92.460569,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=4,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
15925,Olmsted,Front & Center Eyota Food Shelf,Eyota,"Front and Center, Inc., 111 Center Ave S, Eyota, MN, USA",507-405-5653,https://frontandcenter.live/eyota-food-pantry,Food Shelf,43.988238,-92.22939,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=9,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10014,Olmsted,Hosanna’s Pantry,Rochester,"2815 57th Street NW, Rochester, MN 55901",507-285-0092,https://www.hosannalutheran.org/hosanna-food-ministries/,Food Shelf,44.0827504,-92.5055748,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=12,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10211,Olmsted,Life Gate Services,Rochester,"1300 10th Ave NE, Rochester, MN 55906",507-202-4726,https://lifegateservices.org/,Food Shelf,44.0358807,-92.4496565,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=14,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10110,Olmsted,Oasis Church Food Shelf,Rochester,"3819 38th Street NW, Rochester, MN 55901",507-289-8596,https://www.oasisrochester.org/food-distribution,Food Shelf,44.0626923,-92.4946034,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=18,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10114,Olmsted,Oronoco Food Shelf,Oronoco,"20 3rd Street SW, Oronoco, Oronoco, MN 55960",507-367-4405,https://oronocofoodshelf.weebly.com/,Food Shelf,44.1606653,-92.533615,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=18,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20579,Olmsted,Pamoja Pantry,Rochester,"821 3rd Avenue Southeast suite 105, Rochester, MN 55904, USA",(507) 271-8057,https://www.pamojawomen.org/,Food Shelf,44.0144945,-92.4592862,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=19,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
13335,Olmsted,Rochester Community Church,Rochester,"971 16th St SE, Rochester, MN 55904, USA",(507) 398-5456,https://www.facebook.com/RochesterCommunityChurch/,Food Shelf,44.0008169,-92.447397,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=20,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10171,Olmsted,Salvation Army Rochester,Rochester,"115 1st Avenue Northeast, Rochester, MN, USA",507-288-3663,https://centralusa.salvationarmy.org/northern/rochester/programs-and-services/,Food Shelf,44.0251097,-92.4619158,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=21,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9876,Otter Tail,Battle Lake Food Shelf,Battle Lake,"205 W Main Street, Battle Lake, MN 56515",218-864-8768,https://www.facebook.com/groups/253529221000499/,Food Shelf,46.28215,-95.715498,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=2,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9971,Otter Tail,Fergus Falls Community Food Shelf,Fergus Falls,"1512 N 1st Ave, Fergus Falls, MN 56537, USA",(218) 739-2971,https://www.facebook.com/people/Fergus-Falls-Community-Food-Shelf/100079041236967/#,Food Shelf,46.3010936,-96.088037,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=7,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10004,Otter Tail,Henning Community Food Shelf,Henning,"604 Second Street, Henning, MN 56551",218-583-2136,https://www.facebook.com/henningfoodshelf/,Food Shelf,46.3209121,-95.4457433,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=11,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
